Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude
Sakath Biriyani and More,"Chinese, Rolls, Fast Food",350," Jakkur, Bangalore",3.5,8.0,4.1,6.0,https://www.zomato.com/bangalore/sakath-biriyani-and-more-jakkur-bangalore,"34, Srirampura Main Road, Opposite PQUBE Family Mart, Jakkur, Bangalore",9.19E+11,13.06578774,77.61639118
Kitchen 9,"North Indian, Biryani",350," BTM, Bangalore",3.5,20.0,3.9,2.0,https://www.zomato.com/bangalore/kitchen-9-btm-bangalore,"39, 1st Floor, 6th Cross, 20th Main Road, BTM, Bangalore",9.17E+11,12.918885,77.612876
Chilli Park,"North Indian, Chinese, Fast Food",300," Electronic City, Bangalore",3.5,7.0,3.7,40.0,https://www.zomato.com/bangalore/chilli-park-3-electronic-city-bangalore,"3rd Cross, Neeladri Nagar, Phase-1, Electronic City, Bangalore",9.18E+11,12.83860022,77.64987588
Kakathiya's Grand,"Biryani, North Indian, Chinese",300," Whitefield, Bangalore",3.5,16.0,3.9,17.0,https://www.zomato.com/bangalore/kakathiyas-grand-whitefield-bangalore,"10/2, Swamivivekanda Road, Near Prashanthi Layout, Agrahara, Whitefield, Bangalore",9.18E+11,12.9823961,77.749723
Shree Annapoorneshwari Dharshini,"South Indian, North Indian, Chinese",200," Jakkur, Bangalore",3.5,8.0,3.6,0.0,https://www.zomato.com/bangalore/shree-annapoorneshwari-dharshini-jakkur,"Hedge Nagar Bus Stop, Jakkur, Bangalore",9.20E+11,13.07145706,77.63357911
Kolkata Café,"North Indian, Mughlai, Chinese, Biryani, Seafood, Rolls",700," Bommanahalli, Bangalore",3.5,8.0,3.1,81.0,https://www.zomato.com/bangalore/kolkata-café-bommanahalli-bangalore,"190, 29th Main Road, 10th Cross, BTM 2nd Stage, MCHS Colony, Bommanahalli, Bangalore",9.20E+11,12.90903538,77.61397082
Soul Food,"North Indian, Fast Food, Street Food, Beverages",400," Koramangala 1st Block, Bangalore",3.5,12.0,3.9,2.0,https://www.zomato.com/bangalore/soul-food-koramangala-1st-block-bangalore,"70, Teachers Colony, 13th Cross Road, 6th Main, Koramangala 1st Block, Bangalore",9.20E+11,12.918003,77.635951
Grilled  And Tandoori House,"North Indian, Chinese, Biryani, Kebab",500," BTM, Bangalore",3.5,9.0,3.8,10.0,https://www.zomato.com/bangalore/grilled-and-tandoori-house-btm-bangalore,"36, N.S. Palya, Industrial Area, 2nd Stage, BTM, Bangalore",9.19E+11,12.90872524,77.60400876
Hotel Savi Ruchi Foodcourt,"South Indian, North Indian",300," BTM, Bangalore",3.5,14.0,3.9,17.0,https://www.zomato.com/bangalore/hotel-savi-ruchi-foodcourt-btm-bangalore,"104, 1st Ground Floor, 14th Cross, 20th Main, Venkateshwara Layout, Maruthinagar BTM 1st Stage, BTM, Bangalore",9.19E+11,12.923274,77.615113
Donne Biryani,"Biryani, South Indian",200," Shanti Nagar, Bangalore",3.5,14.0,3.3,0.0,https://www.zomato.com/bangalore/donne-biryani-shanti-nagar,"39, Amjapura Main Road, Sudhamnagar, Shanti Nagar, Bangalore",9.20E+11,12.95634763,77.59134773
Ganga Delicacy,"North Indian, Chinese, South Indian",300," Rajajinagar, Bangalore",3.5,9.0,4.0,6.0,https://www.zomato.com/bangalore/ganga-delicacy-rajajinagar,"213/C, 28th Cross, 2nd Block, Rajajinagar, Bangalore",9.20E+11,12.99510125,77.55243156
V One Fast Food,Chinese,200," Rammurthy Nagar, Bangalore",3.5,22.0,3.6,1.0,https://www.zomato.com/bangalore/v-one-fast-food-1-rammurthy-nagar-bangalore,"Room 75, Syndicate Bank Building, Raghavendra Circle, TC Palya Main Road, Near Koshys Hospital, Rammurthy Nagar, Bangalore",9.17E+11,13.02017329,77.68170266
Nimmane Donne Biryani,"Biryani, South Indian",300," Rajajinagar, Bangalore",3.5,7.0,4.6,12.0,https://www.zomato.com/bangalore/nimmane-donne-biryani-rajajinagar-bangalore,"5, 8th Cross Road, Shivanagar, Rajajinagar, Bangalore",9.19E+11,12.9869868,77.54645493
Chill Grills,"Chinese, Fast Food, South Indian, North Indian, Healthy Food, Beverages",300," Kumaraswamy Layout, Bangalore",3.5,10.0,3.9,13.0,https://www.zomato.com/bangalore/chill-grills-kumaraswamy-layout-bangalore,"547, 91st Main Road, First Stage, Kumaraswamy Layout, Bangalore",9.19E+11,12.90652225,77.56619733
Food Paradise,"North Indian, Chinese, Bengali, Biryani",500," Whitefield, Bangalore",3.5,5.0,3.3,65.0,https://www.zomato.com/bangalore/food-paradise-whitefield,"Prasanthi Complex, Chansandra, Kadugodi Post, Whitefield, Bangalore",9.17E+11,12.98275992,77.76686478
Dan's Eatery & Creamy,"Chinese, Fast Food",250," Whitefield, Bangalore",3.5,5.0,3.3,81.0,https://www.zomato.com/bangalore/dans-eatery-creamy-whitefield-bangalore,"1/5, The Twin Oaks, Nallurahalli Circle, Whitefield, Bangalore",9.18E+11,12.96961881,77.73556843
Rafiq's Kitchen,"Chinese, South Indian, North Indian",250," Indiranagar, Bangalore",3.5,7.0,3.6,1.0,https://www.zomato.com/bangalore/rafiqs-kitchen-indiranagar-bangalore,"3330, 13th Main, 6th Cross, HAL 2nd Stage, Indiranagar, Bangalore",9.18E+11,12.968243,77.638374
RR Suggi Mane Coorg Style,"Mangalorean, Lebanese",300," New BEL Road, Bangalore",3.5,7.0,3.4,14.0,https://www.zomato.com/bangalore/rr-suggi-mane-coorg-style-new-bel-road-bangalore,"18, 1st Floor, 4th Croos Road, Triveni Main Road, Near Ms Ramaiah Bus Stop, Mathikere, New BEL Road, Bangalore",9.20E+11,13.02869114,77.56174318
3T Kitchen,"Biryani, Chinese, South Indian",500," Old Madras Road, Bangalore",3.5,8.0,3.6,1.0,https://www.zomato.com/bangalore/3t-kitchen-old-madras-road-bangalore,"133, Old 68/2, Katha Old Madras Road, Bangalore",9.20E+11,12.99586014,77.67213821
Mama Rita's Biryani Kitchen,"North Indian, Chinese",400," Rammurthy Nagar, Bangalore",3.5,6.0,3.9,28.0,https://www.zomato.com/bangalore/mama-ritas-biryani-kitchen-rammurthy-nagar-bangalore,"Shop 4, Ground Floor, Old Post Office Road, Ram Krishna Layout, Rammurthy Nagar, Bangalore",9.19E+11,13.01197418,77.67713349
Ruchi Ghar,"Biryani, North Indian, Kebab, Chinese",550," Banaswadi, Bangalore",3.5,5.0,3.4,15.0,https://www.zomato.com/bangalore/ruchi-ghar-banaswadi-bangalore,"10, Bens Achar Avenue, Horamavu, Banjara Layout, Kalkere Village, Banaswadi, Bangalore",9.20E+11,13.03821626,77.66508937
Foodiction,"North Indian, Fast Food, Burger",400," BTM, Bangalore",3.5,5.0,4.1,0.0,https://www.zomato.com/bangalore/foodiction-btm-bangalore,"5B, Priya Tower, 2nd Floor, Bannerghata Road, Opposite Jaydeva Hospital, Jayanagara 9th Block, BTM Layout, Bangalore",9.20E+11,12.9185824,77.60018561
Om Ganesha Juice And Chats,"Beverages, Street Food",150," Nagawara, Bangalore",3.5,4.0,3.8,323.0,https://www.zomato.com/bangalore/om-ganesha-juice-and-chats-nagawara-bangalore,"1, Beside Elements Mall, Thanisandra Main Road, Nagawara, Bangalore",9.19E+11,13.0446844,77.6269667
Kerala Kafe,"Kerala, North Indian",250," Whitefield, Bangalore",3.5,7.0,3.9,0.0,https://www.zomato.com/bangalore/kerala-kafe-whitefield-bangalore,"Byrappa Layout, Whitefield Main Road, Near Reliance Fresh, Whitefield, Bangalore",9.16E+11,12.9706212,77.75165398
Marina's,"North Indian, Chinese",400," Koramangala 6th Block, Bangalore",3.5,7.0,3.9,3.0,https://www.zomato.com/bangalore/marinas-koramangala-6th-block-bangalore,"425, 80 Feet Road, Koramangala 6th Block, Bangalore",9.20E+11,12.941962,77.623194
Amigos Chef,"Chinese, Fast Food, Beverages",350," Sarjapur Road, Bangalore",3.5,4.0,3.6,6.0,https://www.zomato.com/bangalore/amigos-chef-sarjapur-road-bangalore,"Shop 12, Ground Floor, Kasavanahalli Village, Sarjapur Road, Bangalore",9.20E+11,12.89820851,77.67549567
Ganta's Restaurant,Biryani,300," Whitefield, Bangalore",3.5,5.0,3.2,12.0,https://www.zomato.com/bangalore/gantas-restaurant-whitefield-bangalore,"Door 27, Shop 9, Near Munivenkatappa Nursery, Varthur Main Road, Whitefield, Bangalore",9.18E+11,12.9557836,77.7261199
Gabbar Paratha,North Indian,150," Koramangala 1st Block, Bangalore",3.5,4.0,3.8,0.0,https://www.zomato.com/bangalore/gabbar-paratha-koramangala-1st-block-bangalore,"56, 1st Main Cross, Koramangala 1st Block, Bangalore",9.19E+11,12.92432928,77.63670908
Sri Krishna Nandagokula,"North Indian, South Indian, Chinese",600," International Airport, Bangalore",3.5,24.0,4.0,0.0,https://www.zomato.com/bangalore/sri-krishna-nandagokula-international-airport,"Vijayapur- Doddaballapur Circle, Opposite Lakshmi Venkateshwara Kalyana Mantapa, Devanahalli, International Airport, Bangalore",9.17E+11,13.25775357,77.71369267
Mayuri Multicuisine Restaurant,"North Indian, Chinese, South Indian, Seafood, Biryani",1000," Marathahalli, Bangalore",3.5,12.0,3.8,1.0,https://www.zomato.com/bangalore/mayuri-multicuisine-restaurant-marathahalli,"223/95, Shree Ganapa Towers, Near Bata Showroom, Marathahalli, Bangalore",9.18E+11,12.95637475,77.69571852
Nisarga Bar And Restaurant,"South Indian, Chinese, Seafood",800," Basavanagudi, Bangalore",3.5,11.0,3.5,0.0,https://www.zomato.com/bangalore/nisarga-bar-and-restaurant-basavanagudi-bangalore,"13/1&2, Siddaiah Complex, Puttanna Road, Gandhi Bazaar, Basavanagudi, Bangalore",9.19E+11,12.94471246,77.57204186
Taranga,"Andhra, North Indian, Chinese, Mughlai, Desserts",800," Rajarajeshwari Nagar, Bangalore",3.5,173.0,4.2,438.0,https://www.zomato.com/bangalore/taranga-rajarajeshwari-nagar,"1198/ A, 54/1, Uttarahalli Main Road, Channasandra, Rajarajeshwari Nagar, Bangalore",9.19E+11,12.9037372,77.5138215
Vietnamese Kitchen,Vietnamese,700," Banashankari, Bangalore",3.5,132.0,4.2,185.0,https://www.zomato.com/bangalore/vietnamese-kitchen-banashankari-bangalore,"Pavanashree Nilayam, 7 Block, Banagirinagara, Banashankari, Bangalore",9.18E+11,12.92415378,77.56041616
Sonar Bangala,"Bengali, North Indian",500," Koramangala 5th Block, Bangalore",3.5,104.0,4.0,1371.0,https://www.zomato.com/bangalore/sonar-bangala-koramangala-5th-block-bangalore,"50, 1, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",9.17E+11,12.93392929,77.61644248
Café @ Elanza,"Chinese, North Indian, Fast Food, South Indian",1000," Richmond Road, Bangalore",3.5,147.0,3.9,0.0,https://www.zomato.com/bangalore/café-@-elanza-richmond-road-bangalore,"88/2, The Elanza Hotel, Richmond Road, Bangalore",9.19E+11,12.96512012,77.60220699
Nidhi Restaurant,"South Indian, Andhra, Chinese, North Indian, Desserts, Ice Cream",700," Nagarbhavi, Bangalore",3.5,41.0,4.1,599.0,https://www.zomato.com/bangalore/nidhi-restaurant-nagarbhavi-bangalore,"179, Kengeri Main Road, 2nd Block, 2nd Stage, B.D.A Layout, Nagarbhavi, Bangalore",9.20E+11,12.98009431,77.51073293
Golden Restaurant,"South Indian, North Indian, Chinese",1000," Jayamahal Palace Hotel, Frazer Town, Bangalore",3.5,43.0,3.6,0.0,https://www.zomato.com/bangalore/golden-restaurant-frazer-town,"Jayamahal Palace, Jayamahal, Frazer Town, Bangalore",9.18E+11,12.99705974,77.59723283
Q GroundZero Hub,"North Indian, Chinese, Beverages, Coffee, Continental",1000," International Airport, Bangalore",3.5,66.0,3.8,0.0,https://www.zomato.com/bangalore/q-groundzero-hub-international-airport-bangalore,"Kanivepura, Near Nandi Hills, International Airport, Bangalore",9.20E+11,12.44144277,77.67354168
Pizzarea,"Pizza, Fast Food",500," Banaswadi, Bangalore",3.5,8.0,3.2,423.0,https://www.zomato.com/bangalore/pizzarea-banaswadi-bangalore,"Gopal Krishnahaiah 284/4, Rammurthy Nagar Main Road, Banaswadi, Bangalore",9.19E+11,13.014722,77.652799
Secret Scoopss,"Desserts, Ice Cream, Fast Food",300," Malleshwaram, Bangalore",3.5,13.0,4.2,225.0,https://www.zomato.com/bangalore/secret-scoopss-malleshwaram-bangalore,"410, 7th Main Road, 17th Cross, Malleshwaram, Bangalore",9.20E+11,13.008075,77.556408
Reddy's Kitchen,"North Indian, Chinese, Continental",700," Banaswadi, Bangalore",3.5,10.0,3.9,70.0,https://www.zomato.com/bangalore/reddys-kitchen-1-banaswadi-bangalore,"984, 14, 15, Munireddy Layout, Horamavu Village, Banaswadi, Bangalore",9.18E+11,13.01955615,77.65698406
Nasco Restaurant Kabab Center,"South Indian, North Indian, Mughlai, Chinese, Biryani, Kebab, Beverages",750," Bommanahalli, Bangalore",3.5,4.0,3.9,40.0,https://www.zomato.com/bangalore/nasco-restaurant-kabab-center-bommanahalli-bangalore,"67/2, Begur Road, Bommanahalli, Bangalore",9.19E+11,12.88411153,77.62494776
Adithya Restaurant,"North Indian, Chinese, Seafood, Andhra, Mughlai",600," Jayanagar, Bangalore",3.5,10.0,3.5,6.0,https://www.zomato.com/bangalore/adithya-restaurant-jayanagar-bangalore,"76, 30th Cross, Tilak Nagar Main Road, Jayanagar, Bangalore",9.18E+11,12.92851302,77.59648584
Kadala Tarangaa,"Mangalorean, Seafood, North Indian, Fast Food",600," Basavanagudi, Bangalore",3.5,92.0,3.7,1972.0,https://www.zomato.com/bangalore/kadala-tarangaa-1-basavanagudi-bangalore,"14/5, Ovalappa Garden, Tata Silk Farm, KR Road, Opposite Tata Showroom, Basavanagudi, Bangalore",9.20E+11,12.93382929,77.57374741
Sunehri,"South Indian, Street Food, Fast Food, Chinese, Continental, Beverages, Desserts, Mangalorean",500," Woodlands Hotel, Richmond Road, Bangalore",3.5,73.0,3.6,0.0,https://www.zomato.com/bangalore/sunehri-richmond-road,"Woodlands Hotel, 5 Rajaram Mohan Roy Road, Richmond Road, Bangalore",9.18E+11,12.9647042,77.59486746
Dorothy's Kitchen,"Biryani, North Indian, Mughlai",500," Bommanahalli, Bangalore",3.5,143.0,2.9,620.0,https://www.zomato.com/bangalore/dorothys-kitchen-bommanahalli-bangalore,"11th Main Road, 8th cross, Hongasandra, Begur, Bommanahalli, Bangalore",9.18E+11,12.892077,77.6265803
Rhum Bar,"North Indian, South Indian, Chinese, Ice Cream, Beverages",750," Race Course Road, Bangalore",3.5,55.0,4.0,0.0,https://www.zomato.com/bangalore/rhum-bar-race-course-road-bangalore,"22/4, Gandhi Nagar, Race Course Road, Bangalore",9.18E+11,12.98093689,77.57685408
Dwaraka Andhra Style,"Andhra, South Indian, Chinese, North Indian",900," BTM, Bangalore",3.5,59.0,3.9,97.0,https://www.zomato.com/bangalore/dwaraka-andhra-style-btm-bangalore,"746, 1st Floor, 13th Main, 7th Cross, 2nd Stage, Opposite Peter England Showroom, BTM, Bangalore",9.20E+11,12.91383622,77.60898317
Abhiruchi Hotel,"North Indian, Biryani, Seafood",600," Bommanahalli, Bangalore",3.5,32.0,3.5,1160.0,https://www.zomato.com/bangalore/abhiruchi-hotel-bommanahalli-bangalore,"1, Floor 2, Venkataswamy Building, Near Prashanth Hospital, Bommanahalli, Bangalore",9.18E+11,12.90662781,77.6282328
NMR Multicuisine Restaurant,"North Indian, Chinese, Arabian, Juices",550," Electronic City, Bangalore",3.5,27.0,3.5,375.0,https://www.zomato.com/bangalore/nmr-multicuisine-restaurant-electronic-city,"200/1, Kudlu Main Road, Near Corporation Bank, Electronic City, Bangalore",9.19E+11,12.88974872,77.64896225
Shree Manjunatha Bar And Restaurant,"North Indian, South Indian, Chinese",550," Kanakapura Road, Bangalore",3.5,27.0,3.2,29.0,https://www.zomato.com/bangalore/shree-manjunatha-bar-and-restaurant-kanakapura-road-bangalore,"Survey 30-1A, Yelachenahalli, Chunchagatta, Kanakapura Road, Bangalore",9.18E+11,12.89683228,77.57117383
Nebula,"North Indian, Chinese, Thai, Italian, South Indian",700," Galaxy Club, Brigade Gateway, Malleshwaram, Bangalore",3.5,8.0,3.9,19.0,https://www.zomato.com/bangalore/nebula-1-malleshwaram,"The Galaxy Club, 26/1, 3rd Floor, Dr. Rajkumar Road, Malleshwaram, Bangalore",9.18E+11,13.01200228,77.55648874
C2C,"Chinese, Biryani",300," Electronic City, Bangalore",3.5,16.0,3.8,105.0,https://www.zomato.com/bangalore/c2c-electronic-city-bangalore,"Channa Reddy Building, Vinayaka Layout, Doddathoguru, Electronic City, Bangalore",9.18E+11,12.85107681,77.65149426
Biryani Festival,"Biryani, North Indian, Chinese",800," Whitefield, Bangalore",3.5,5.0,3.4,143.0,https://www.zomato.com/bangalore/biryani-festival-whitefield-bangalore,"1, 1st Main, Ambedkar Nagar, Whitefield, Bangalore",9.18E+11,12.98003256,77.75240902
Samrat Family Restaurant & Bar,"North Indian, Andhra, Chinese",600," RT Nagar, Bangalore",3.5,11.0,3.9,24.0,https://www.zomato.com/bangalore/samrat-family-restaurant-bar-rt-nagar-bangalore,"74, Bellary Road, Ganganagar, RT Nagar, Bangalore",9.18E+11,13.02738129,77.58598365
Kartik,"Chinese, North Indian, Beverages",700," Banaswadi, Bangalore",3.5,7.0,4.0,0.0,https://www.zomato.com/bangalore/kartik-banaswadi,"Shop 131, Main Road 2, Opposite Channasandra Bus Stop, Kasturi Nagar, Banaswadi, Bangalore",9.18E+11,13.00956696,77.65775688
Nandhi Gardenia,North Indian,800," International Airport, Bangalore",3.5,8.0,3.1,0.0,https://www.zomato.com/bangalore/nandhi-gardenia-international-airport-bangalore,"26/2, Vidyanagar Cross Huttanahalli, Brigade Millennium Ave, Jala Hobli, Bettahalasur Post, International Airport, Bangalore",9.20E+11,13.15679982,77.6255003
4s Bar,"North Indian, Chinese",650," Koramangala 4th Block, Bangalore",3.5,6.0,4.4,0.0,https://www.zomato.com/bangalore/4s-bar-koramangala-4th-block-bangalore,"107/2, 80 Feet Road, Koramangala 4th Block, Bangalore",9.18E+11,12.93566475,77.62858585
Desi Bites,"Rajasthani, North Indian, Chinese",600," Nagawara, Bangalore",3.5,151.0,3.7,1893.0,https://www.zomato.com/bangalore/desi-bites-nagawara-bangalore,"28, Munivenkatappa Layout, 4th Main Road, Near Nagawara Bridge, Nagawara, Bangalore",9.20E+11,13.0408329,77.62253478
Chef in,"Biryani, North Indian, Chinese",500," Brookefield, Bangalore",3.5,198.0,4.0,645.0,https://www.zomato.com/bangalore/chef-in-brookefield,"Opposite Maharaja Furniture, ITPL Main Road, Brookefield, Bangalore",9.18E+11,12.96287483,77.71756779
Unico,"North Indian, Biryani, Chinese, Beverages",550," Bellandur, Bangalore",3.5,63.0,3.7,82.0,https://www.zomato.com/bangalore/unico-bellandur,"Ground Floor, 2,3,4,5,  Anusuya Lingareddy Building, Next  to Apollo Hospital, Outer Ring Road, Bellandur, Bangalore",9.19E+11,12.92631021,77.67686896
Spice Affair,"North Indian, Chinese",600," Marathahalli, Bangalore",3.5,28.0,3.9,25.0,https://www.zomato.com/bangalore/spice-affair-marathahalli,"2, Doddanekkundi, Opposite Rainbow Children Hospital, Marathahalli, Bangalore",9.17E+11,12.97550629,77.69685846
Tikhi Mirch,"North Indian, Chinese, South Indian, Continental, Beverages",1000," International Airport, Bangalore",3.5,6.0,3.6,0.0,https://www.zomato.com/bangalore/tikhi-mirch-international-airport-bangalore,"Hotel Classio Inn, 16/7, MVIT College Road, Sonapanahalli, International Airport, Bangalore",9.18E+11,13.151806,77.62061398
Aadhya Hotel,"North Indian, Chinese, Biryani",800," Basavanagudi, Bangalore",3.5,6.0,3.9,82.0,https://www.zomato.com/bangalore/aadhya-hotel-basavanagudi-bangalore,"215, 2nd Main, Thygarajanagar, Basavanagudi, Bangalore",9.20E+11,12.9303678,77.56686252
Sri Srinivas Pork Hotel,"South Indian, Fast Food",300," Ejipura, Bangalore",3.5,34.0,3.3,1438.0,https://www.zomato.com/bangalore/sri-srinivas-pork-hotel-ejipura-bangalore,"147, Ejipura Road, Near Green Vine Hospital, Ejipura, Bangalore",9.18E+11,12.94875145,77.62746502
Mangalore Lunch Home,"Mangalorean, North Indian, Chinese, Biryani, Seafood",600," Basaveshwara Nagar, Bangalore",3.5,41.0,4.0,1813.0,https://www.zomato.com/bangalore/mangalore-lunch-home-basaveshwara-nagar-bangalore,"675 A, 5th Main Road, 2nd Stage, Basaveshwara Nagar, Bangalore",9.19E+11,12.99828677,77.5463929
Swathi,"Chinese, Andhra, North Indian, Beverages",500," Magadi Road, Bangalore",3.5,10.0,4.0,659.0,https://www.zomato.com/bangalore/swathi-magadi-road-bangalore,"F 186, 1st Stage, East West College Road, Bharath Nagar, Bel Layout, Magadi Road, Bangalore",9.20E+11,12.98395696,77.48599559
Rolls On Wheels,"Rolls, North Indian",300," Nagarbhavi, Bangalore",3.5,113.0,4.2,459.0,https://www.zomato.com/bangalore/rolls-on-wheels-nagarbhavi,"3, M N Complex, Near Muthoot Finance, National Law School Road, Nagarbhavi, Bangalore",9.18E+11,12.95738895,77.5186545
Parijatha Fish Land,"North Indian, Chinese, Biryani, Chettinad, South Indian",400," Jalahalli, Bangalore",3.5,30.0,3.6,1916.0,https://www.zomato.com/bangalore/parijatha-fish-land-jalahalli-bangalore,"115, Kammagondana Halli Main Road, Kammagondahalli, Jalahalli, Bangalore",9.16E+11,13.05992168,77.53143657
Sri Ranganatha Military Hotel,South Indian,300," Basavanagudi, Bangalore",3.5,6.0,4.3,267.0,https://www.zomato.com/bangalore/sri-ranganatha-military-hotel-basavanagudi-bangalore,"259/1, 1st Cross, 3rd Main, Chamarajapet, Near LIC Office, Basavanagudi, Bangalore",9.16E+11,12.95912,77.56947465
Kabab King,"North Indian, Chinese, Street Food, Beverages",300," Uttarahalli, Bangalore",3.5,85.0,3.7,1.0,https://www.zomato.com/bangalore/kabab-king-uttarahalli,"14/1, Uttarahalli Main Road, Near Sharada Nursing College, Uttarahalli, Bangalore",9.20E+11,12.90841707,77.54820172
